# time  ID  size  fromHost  toHost  TTL  isResponse
12280.7666 M6300 1401163 dtn2_13 ADB2 140 N 
12282.5938 M6301 1944001 dtn1_9 ADB2 140 N 
12282.6323 M6302 1969125 dtn1_10 ADB2 140 N 
12289.2810 M6303 1876088 dtn2_12 ADB2 140 N 
12289.2919 M6304 2671915 dtn1_9 ADB2 140 N 
12289.4993 M6305 1906201 dtn2_13 ADB2 140 N 
12289.5839 M6306 1153446 dtn2_11 ADB2 140 N 
12292.7219 M6307 1864486 dtn2_14 ADB2 140 N 
12299.1882 M6308 1503523 dtn2_11 ADB2 140 N 
12302.3940 M6309 2825915 dtn1_8 ADB2 140 N 
12303.8973 M6310 2435340 dtn1_8 ADB2 140 N 
12304.8355 M6311 1165680 dtn2_12 ADB2 140 N 
12308.0497 M6312 1149090 dtn1_6 ADB2 140 N 
12317.2284 M6313 2330323 dtn2_15 ADB2 140 N 
12319.7139 M6314 2923070 dtn1_8 ADB2 140 N 
12320.9810 M6315 1681156 dtn2_15 ADB2 140 N 
12322.9307 M6316 2442418 dtn2_15 ADB2 140 N 
12329.7961 M6317 2136451 dtn1_10 ADB2 140 N 
12331.4957 M6318 2416153 dtn2_15 ADB2 140 N 
12332.1415 M6319 2508917 dtn1_10 ADB2 140 N 
12341.1029 M6320 1853709 dtn2_15 ADB2 140 N 
12345.8112 M6321 1206465 dtn1_10 ADB2 140 N 
12350.2042 M6322 2387780 dtn2_13 ADB2 140 N 
12351.1424 M6323 1218411 dtn2_14 ADB2 140 N 
12352.5930 M6324 2098884 dtn1_6 ADB2 140 N 
12354.7357 M6325 1550436 dtn2_15 ADB2 140 N 
12356.5582 M6326 2121846 dtn1_7 ADB2 140 N 
12357.1035 M6327 1388794 dtn1_6 ADB2 140 N 
12357.2185 M6328 1733008 dtn2_14 ADB2 140 N 
12361.7896 M6329 1358151 dtn1_8 ADB2 140 N 
12362.1117 M6330 2148302 dtn2_15 ADB2 140 N 
12364.2909 M6331 1446684 dtn1_9 ADB2 140 N 
12369.6755 M6332 2863551 dtn2_11 ADB2 140 N 
12369.9560 M6333 1972237 dtn2_15 ADB2 140 N 
12370.3846 M6334 2657878 dtn1_10 ADB2 140 N 
12374.4393 M6335 1377347 dtn1_6 ADB2 140 N 
12377.5019 M6336 1267525 dtn1_8 ADB2 140 N 
12377.7691 M6337 1404043 dtn2_14 ADB2 140 N 
12380.2923 M6338 2340508 dtn1_9 ADB2 140 N 
12381.7631 M6339 1911694 dtn1_10 ADB2 140 N 
12384.6876 M6340 1930596 dtn1_6 ADB2 140 N 
12388.5591 M6341 1069516 dtn1_7 ADB2 140 N 
12389.0668 M6342 1825141 dtn1_9 ADB2 140 N 
12390.4233 M6343 2645412 dtn1_8 ADB2 140 N 
12397.1594 M6344 2528385 dtn2_13 ADB2 140 N 
12397.8785 M6345 2894134 dtn2_13 ADB2 140 N 
12399.2753 M6346 1288663 dtn2_12 ADB2 140 N 
12400.5459 M6347 2859685 dtn2_12 ADB2 140 N 
12400.7282 M6348 1705101 dtn2_12 ADB2 140 N 
12401.5419 M6349 2501975 dtn2_13 ADB2 140 N 
12401.6862 M6350 1515496 dtn2_13 ADB2 140 N 
12401.8648 M6351 1661781 dtn1_8 ADB2 140 N 
12404.5998 M6352 2359876 dtn2_12 ADB2 140 N 
12405.7824 M6353 1272383 dtn2_14 ADB2 140 N 
12406.6998 M6354 2322079 dtn1_6 ADB2 140 N 
12410.4390 M6355 1783164 dtn1_6 ADB2 140 N 
12410.8752 M6356 2120132 dtn2_11 ADB2 140 N 
12413.2324 M6357 1410714 dtn2_11 ADB2 140 N 
12414.5963 M6358 1153174 dtn2_11 ADB2 140 N 
12417.1473 M6359 1092000 dtn2_12 ADB2 140 N 
12419.7903 M6360 1886001 dtn2_13 ADB2 140 N 
12422.0115 M6361 1803992 dtn2_11 ADB2 140 N 
12422.6175 M6362 2515549 dtn1_10 ADB2 140 N 
12424.5955 M6363 1494484 dtn1_8 ADB2 140 N 
12425.5528 M6364 2455941 dtn1_8 ADB2 140 N 
12426.4715 M6365 1353899 dtn2_12 ADB2 140 N 
12429.7721 M6366 2098179 dtn2_13 ADB2 140 N 
12435.1876 M6367 1368427 dtn2_11 ADB2 140 N 
12435.8285 M6368 2759640 dtn1_7 ADB2 140 N 
12436.9607 M6369 2192755 dtn2_15 ADB2 140 N 
12437.0016 M6370 1451604 dtn1_10 ADB2 140 N 
12437.7835 M6371 2504956 dtn2_14 ADB2 140 N 
12441.9960 M6372 1613170 dtn1_7 ADB2 140 N 
12442.9995 M6373 2810314 dtn1_7 ADB2 140 N 
12445.0071 M6374 1706185 dtn2_14 ADB2 140 N 
12445.6168 M6375 1991546 dtn1_8 ADB2 140 N 
12447.4459 M6376 2409347 dtn2_12 ADB2 140 N 
12448.3792 M6377 1828661 dtn1_7 ADB2 140 N 
12449.4682 M6378 1503238 dtn1_7 ADB2 140 N 
12449.7226 M6379 2083959 dtn2_15 ADB2 140 N 
12451.0930 M6380 2917111 dtn2_12 ADB2 140 N 
12453.0887 M6381 2669168 dtn2_11 ADB2 140 N 
12453.4321 M6382 1378181 dtn1_10 ADB2 140 N 
12453.9647 M6383 2971516 dtn1_7 ADB2 140 N 
12456.1566 M6384 1393389 dtn1_9 ADB2 140 N 
12456.7290 M6385 2184797 dtn2_15 ADB2 140 N 
12463.1797 M6386 1081944 dtn2_13 ADB2 140 N 
12464.0695 M6387 1355150 dtn1_6 ADB2 140 N 
12465.1309 M6388 2326861 dtn1_8 ADB2 140 N 
12467.9652 M6389 2097680 dtn1_10 ADB2 140 N 
12468.1917 M6390 2975636 dtn1_8 ADB2 140 N 
12472.5138 M6391 1822535 dtn2_12 ADB2 140 N 
12473.6529 M6392 2509569 dtn2_15 ADB2 140 N 
12476.1468 M6393 2787458 dtn1_9 ADB2 140 N 
12477.7404 M6394 1247569 dtn2_13 ADB2 140 N 
12479.2223 M6395 2541590 dtn2_12 ADB2 140 N 
12480.9631 M6396 2247492 dtn1_9 ADB2 140 N 
12484.5934 M6397 2985049 dtn2_11 ADB2 140 N 
12484.5980 M6398 1366103 dtn2_11 ADB2 140 N 
12484.9227 M6399 1263902 dtn2_12 ADB2 140 N 
12486.6906 M6400 2462879 dtn2_15 ADB2 140 N 
12488.0723 M6401 2392025 dtn2_12 ADB2 140 N 
12492.6102 M6402 2788572 dtn2_14 ADB2 140 N 
12492.6309 M6403 1697456 dtn2_14 ADB2 140 N 
12492.8860 M6404 1740155 dtn1_6 ADB2 140 N 
12492.9271 M6405 2044657 dtn2_13 ADB2 140 N 
12493.8847 M6406 2516464 dtn2_14 ADB2 140 N 
12495.1780 M6407 2408557 dtn1_7 ADB2 140 N 
12497.7192 M6408 1901143 dtn1_9 ADB2 140 N 
12499.3500 M6409 1450604 dtn2_15 ADB2 140 N 
12500.5123 M6410 2859521 dtn1_6 ADB2 140 N 
12503.0125 M6411 2781187 dtn2_13 ADB2 140 N 
12503.9208 M6412 2584994 dtn2_13 ADB2 140 N 
12504.6457 M6413 1985594 dtn2_12 ADB2 140 N 
12506.7092 M6414 2508547 dtn1_10 ADB2 140 N 
12507.9085 M6415 1743114 dtn1_8 ADB2 140 N 
12508.8464 M6416 2029485 dtn1_6 ADB2 140 N 
12508.9006 M6417 2203874 dtn2_15 ADB2 140 N 
12510.1632 M6418 1506608 dtn1_8 ADB2 140 N 
12512.0944 M6419 2663043 dtn1_6 ADB2 140 N 
12512.9622 M6420 1717311 dtn2_12 ADB2 140 N 
12513.2958 M6421 2977039 dtn2_13 ADB2 140 N 
12513.6192 M6422 1919094 dtn2_15 ADB2 140 N 
12514.7393 M6423 1165044 dtn2_14 ADB2 140 N 
12514.8928 M6424 1473108 dtn2_13 ADB2 140 N 
12515.1523 M6425 1553853 dtn2_15 ADB2 140 N 
12516.3831 M6426 2035703 dtn2_11 ADB2 140 N 
12520.7329 M6427 2428716 dtn1_9 ADB2 140 N 
12523.7859 M6428 2639847 dtn2_14 ADB2 140 N 
12527.2917 M6429 2387718 dtn2_12 ADB2 140 N 
12527.8889 M6430 2489394 dtn1_8 ADB2 140 N 
12529.0186 M6431 2095639 dtn1_10 ADB2 140 N 
12530.1586 M6432 2882803 dtn1_10 ADB2 140 N 
12530.2362 M6433 1125013 dtn1_10 ADB2 140 N 
12532.1296 M6434 2554824 dtn2_13 ADB2 140 N 
12536.5029 M6435 1537477 dtn2_12 ADB2 140 N 
12537.7680 M6436 1172481 dtn1_6 ADB2 140 N 
12538.7009 M6437 1279279 dtn2_13 ADB2 140 N 
12538.7914 M6438 2530657 dtn2_12 ADB2 140 N 
12539.1140 M6439 1630981 dtn2_15 ADB2 140 N 
12542.8696 M6440 2438499 dtn1_8 ADB2 140 N 
12542.8770 M6441 2684385 dtn1_7 ADB2 140 N 
12548.6564 M6442 2048565 dtn2_13 ADB2 140 N 
12548.6999 M6443 2744608 dtn2_11 ADB2 140 N 
12549.2399 M6444 1178376 dtn2_13 ADB2 140 N 
12552.3712 M6445 1902289 dtn2_13 ADB2 140 N 
12555.9895 M6446 1239854 dtn1_9 ADB2 140 N 
12563.1834 M6447 2545084 dtn2_11 ADB2 140 N 
12563.9409 M6448 2466031 dtn2_11 ADB2 140 N 
12567.5489 M6449 1680173 dtn2_15 ADB2 140 N 
12568.6467 M6450 1467187 dtn1_7 ADB2 140 N 
12569.0108 M6451 2360279 dtn2_13 ADB2 140 N 
12575.8595 M6452 1193286 dtn2_12 ADB2 140 N 
12576.7585 M6453 2650162 dtn2_13 ADB2 140 N 
12578.9997 M6454 2780681 dtn2_12 ADB2 140 N 
12586.5173 M6455 2721381 dtn1_7 ADB2 140 N 
12590.6402 M6456 1761812 dtn1_10 ADB2 140 N 
12590.6625 M6457 1327843 dtn1_9 ADB2 140 N 
12591.3003 M6458 1439451 dtn1_9 ADB2 140 N 
12592.0127 M6459 2776079 dtn1_6 ADB2 140 N 
12592.6974 M6460 1619481 dtn2_13 ADB2 140 N 
12596.5600 M6461 1648847 dtn1_7 ADB2 140 N 
12597.5059 M6462 2206049 dtn1_7 ADB2 140 N 
12598.9530 M6463 2448401 dtn1_9 ADB2 140 N 
12600.3546 M6464 2384064 dtn2_14 ADB2 140 N 
12603.2097 M6465 2109189 dtn1_10 ADB2 140 N 
12603.8250 M6466 1098149 dtn2_14 ADB2 140 N 
12606.3854 M6467 1017144 dtn2_14 ADB2 140 N 
12606.6091 M6468 1504818 dtn2_14 ADB2 140 N 
12608.4790 M6469 1371038 dtn2_13 ADB2 140 N 
12615.7085 M6470 1413096 dtn1_6 ADB2 140 N 
12620.4866 M6471 1490941 dtn1_6 ADB2 140 N 
12621.5099 M6472 2440339 dtn2_15 ADB2 140 N 
12624.2552 M6473 2165103 dtn2_15 ADB2 140 N 
12626.2000 M6474 2996012 dtn2_11 ADB2 140 N 
12627.6794 M6475 2000585 dtn2_12 ADB2 140 N 
12628.1815 M6476 1577042 dtn1_10 ADB2 140 N 
12629.2279 M6477 2455890 dtn1_6 ADB2 140 N 
12631.6393 M6478 1833427 dtn1_8 ADB2 140 N 
12633.4925 M6479 1205966 dtn2_13 ADB2 140 N 
12635.1089 M6480 1225121 dtn1_8 ADB2 140 N 
12639.3629 M6481 1118104 dtn1_7 ADB2 140 N 
12640.8804 M6482 1848173 dtn2_15 ADB2 140 N 
12641.6831 M6483 2622983 dtn2_15 ADB2 140 N 
12643.0027 M6484 1633933 dtn2_12 ADB2 140 N 
12644.4208 M6485 2686357 dtn2_12 ADB2 140 N 
12645.4689 M6486 1397912 dtn2_12 ADB2 140 N 
12646.1247 M6487 1324884 dtn2_15 ADB2 140 N 
12646.6418 M6488 2158511 dtn2_11 ADB2 140 N 
12649.8884 M6489 2192720 dtn2_11 ADB2 140 N 
12650.0308 M6490 1394056 dtn1_8 ADB2 140 N 
12653.7155 M6491 2664765 dtn2_13 ADB2 140 N 
12657.0169 M6492 2496391 dtn1_9 ADB2 140 N 
12657.6765 M6493 1167182 dtn1_10 ADB2 140 N 
12659.9167 M6494 2287535 dtn1_10 ADB2 140 N 
12659.9659 M6495 2480714 dtn1_6 ADB2 140 N 
12660.3774 M6496 2323442 dtn2_11 ADB2 140 N 
12660.6994 M6497 2150147 dtn1_6 ADB2 140 N 
12660.9278 M6498 2511870 dtn1_8 ADB2 140 N 
12663.7815 M6499 1799428 dtn2_14 ADB2 140 N 
12665.1236 M6500 1978810 dtn2_13 ADB2 140 N 
12668.7717 M6501 2587356 dtn2_11 ADB2 140 N 
12669.6967 M6502 2820946 dtn2_15 ADB2 140 N 
12673.7635 M6503 1187346 dtn2_14 ADB2 140 N 
12674.3077 M6504 1607123 dtn2_12 ADB2 140 N 
12676.0366 M6505 1824499 dtn2_11 ADB2 140 N 
12677.1893 M6506 2147314 dtn1_10 ADB2 140 N 
12682.9971 M6507 1691003 dtn2_14 ADB2 140 N 
12688.4694 M6508 2770606 dtn1_7 ADB2 140 N 
12689.4686 M6509 1873112 dtn2_11 ADB2 140 N 
12689.7214 M6510 2399677 dtn2_15 ADB2 140 N 
12692.1158 M6511 1468540 dtn1_8 ADB2 140 N 
12692.2845 M6512 1092270 dtn1_9 ADB2 140 N 
12694.1148 M6513 2027648 dtn1_10 ADB2 140 N 
12698.5797 M6514 1853418 dtn2_12 ADB2 140 N 
12700.9123 M6515 1255950 dtn1_8 ADB2 140 N 
12702.9575 M6516 1565376 dtn2_11 ADB2 140 N 
12704.4948 M6517 1971285 dtn1_8 ADB2 140 N 
12704.5153 M6518 1463023 dtn1_6 ADB2 140 N 
12707.5927 M6519 1454335 dtn1_6 ADB2 140 N 
12713.7493 M6520 2303247 dtn1_9 ADB2 140 N 
12715.2299 M6521 2969826 dtn1_8 ADB2 140 N 
12715.9415 M6522 1699595 dtn2_15 ADB2 140 N 
12716.4718 M6523 1614130 dtn1_10 ADB2 140 N 
12718.1029 M6524 1357405 dtn1_10 ADB2 140 N 
12718.7930 M6525 1151393 dtn1_9 ADB2 140 N 
12720.9054 M6526 1213288 dtn1_8 ADB2 140 N 
12722.2297 M6527 2218620 dtn1_6 ADB2 140 N 
12723.0212 M6528 1107189 dtn1_7 ADB2 140 N 
12724.1589 M6529 1229035 dtn1_8 ADB2 140 N 
12727.2800 M6530 2408161 dtn1_10 ADB2 140 N 
12728.2502 M6531 1405605 dtn1_8 ADB2 140 N 
12737.6824 M6532 1692100 dtn2_13 ADB2 140 N 
12742.1165 M6533 1856004 dtn1_9 ADB2 140 N 
12743.6288 M6534 1043434 dtn2_12 ADB2 140 N 
12748.5978 M6535 2219777 dtn1_10 ADB2 140 N 
12751.8189 M6536 1075344 dtn2_11 ADB2 140 N 
12755.0025 M6537 1079240 dtn1_7 ADB2 140 N 
12755.3126 M6538 1495573 dtn1_7 ADB2 140 N 
12756.4404 M6539 1521969 dtn2_11 ADB2 140 N 
12760.9905 M6540 2697160 dtn1_9 ADB2 140 N 
12761.2761 M6541 1141502 dtn1_7 ADB2 140 N 
12763.9552 M6542 2730553 dtn2_11 ADB2 140 N 
12767.0422 M6543 1775106 dtn2_15 ADB2 140 N 
12767.1287 M6544 1049218 dtn2_11 ADB2 140 N 
12769.1871 M6545 2655424 dtn2_12 ADB2 140 N 
12769.2151 M6546 2102197 dtn1_8 ADB2 140 N 
12775.3819 M6547 1911656 dtn1_6 ADB2 140 N 
12780.3097 M6548 1280908 dtn1_10 ADB2 140 N 
12780.9235 M6549 2037132 dtn1_7 ADB2 140 N 
12781.3913 M6550 2162651 dtn2_14 ADB2 140 N 
12782.9393 M6551 1539744 dtn2_13 ADB2 140 N 
12783.1622 M6552 2601890 dtn1_9 ADB2 140 N 
12783.6192 M6553 2123635 dtn2_12 ADB2 140 N 
12784.9080 M6554 1992048 dtn1_9 ADB2 140 N 
12785.9818 M6555 1197160 dtn1_10 ADB2 140 N 
12787.1115 M6556 2472646 dtn1_8 ADB2 140 N 
12789.6991 M6557 1795299 dtn2_15 ADB2 140 N 
12794.6186 M6558 2754904 dtn2_11 ADB2 140 N 
12796.5706 M6559 2011493 dtn1_8 ADB2 140 N 
12799.4150 M6560 2207541 dtn2_12 ADB2 140 N 
12800.0996 M6561 1827354 dtn1_9 ADB2 140 N 
12800.1179 M6562 2414296 dtn2_14 ADB2 140 N 
12800.7659 M6563 1637912 dtn2_12 ADB2 140 N 
12802.4037 M6564 2099581 dtn2_11 ADB2 140 N 
12804.6075 M6565 2387378 dtn2_15 ADB2 140 N 
12804.6844 M6566 1595516 dtn1_7 ADB2 140 N 
12804.7355 M6567 2532612 dtn1_9 ADB2 140 N 
12804.9184 M6568 2902964 dtn2_14 ADB2 140 N 
12805.2395 M6569 1304780 dtn1_7 ADB2 140 N 
12807.2793 M6570 1318559 dtn1_7 ADB2 140 N 
12808.8331 M6571 1372007 dtn1_6 ADB2 140 N 
12808.9800 M6572 2491211 dtn2_11 ADB2 140 N 
12812.9186 M6573 2320994 dtn1_6 ADB2 140 N 
12813.6674 M6574 2425489 dtn2_14 ADB2 140 N 
12816.9490 M6575 2121884 dtn1_7 ADB2 140 N 
12817.4912 M6576 1811338 dtn2_13 ADB2 140 N 
12824.0001 M6577 2206133 dtn2_13 ADB2 140 N 
12827.4374 M6578 1832027 dtn1_8 ADB2 140 N 
12827.7550 M6579 2993682 dtn2_11 ADB2 140 N 
12829.0777 M6580 2062365 dtn1_7 ADB2 140 N 
12830.1189 M6581 1828952 dtn1_9 ADB2 140 N 
12831.2503 M6582 2711719 dtn2_13 ADB2 140 N 
12837.1812 M6583 2221940 dtn2_14 ADB2 140 N 
12839.0239 M6584 1241939 dtn2_11 ADB2 140 N 
12839.2885 M6585 1623647 dtn1_6 ADB2 140 N 
12840.3148 M6586 1840067 dtn1_10 ADB2 140 N 
12841.6361 M6587 1879006 dtn2_15 ADB2 140 N 
12841.8816 M6588 2364270 dtn1_9 ADB2 140 N 
12842.3154 M6589 1421104 dtn1_10 ADB2 140 N 
12842.8823 M6590 2113740 dtn1_10 ADB2 140 N 
12847.7714 M6591 2833215 dtn1_8 ADB2 140 N 
12847.8710 M6592 2272670 dtn1_10 ADB2 140 N 
12848.5118 M6593 2256748 dtn2_11 ADB2 140 N 
12850.3453 M6594 2617328 dtn2_13 ADB2 140 N 
12851.5104 M6595 2371672 dtn1_9 ADB2 140 N 
12851.5512 M6596 2581392 dtn2_15 ADB2 140 N 
12852.2520 M6597 1018626 dtn2_13 ADB2 140 N 
12852.2694 M6598 2932948 dtn1_7 ADB2 140 N 
12854.9738 M6599 1552728 dtn1_10 ADB2 140 N 
12855.5121 M6600 1209388 dtn1_7 ADB2 140 N 
12864.2916 M6601 1878745 dtn2_12 ADB2 140 N 
12865.1661 M6602 1007005 dtn2_13 ADB2 140 N 
12865.9010 M6603 2343706 dtn2_13 ADB2 140 N 
12866.8841 M6604 1228644 dtn1_7 ADB2 140 N 
12868.0178 M6605 1050655 dtn1_10 ADB2 140 N 
12868.5665 M6606 2797971 dtn2_11 ADB2 140 N 
12870.4330 M6607 1691653 dtn1_6 ADB2 140 N 
12872.7110 M6608 1038512 dtn1_7 ADB2 140 N 
12874.7733 M6609 1492411 dtn1_6 ADB2 140 N 
12878.2807 M6610 1440616 dtn1_8 ADB2 140 N 
12878.4943 M6611 1640456 dtn1_6 ADB2 140 N 
12880.4107 M6612 1335710 dtn1_9 ADB2 140 N 
12880.9978 M6613 1452756 dtn2_11 ADB2 140 N 
12888.2241 M6614 1908895 dtn1_9 ADB2 140 N 
12888.9691 M6615 1536695 dtn2_11 ADB2 140 N 
12889.0601 M6616 1344781 dtn2_11 ADB2 140 N 
12890.6317 M6617 2348292 dtn2_15 ADB2 140 N 
12893.8293 M6618 2389136 dtn1_7 ADB2 140 N 
12896.1374 M6619 1656973 dtn2_11 ADB2 140 N 
12898.9322 M6620 1377410 dtn1_7 ADB2 140 N 
12900.4622 N83 1000000 ADB2 dtn1_8 140 N 
12903.5087 M6621 2717988 dtn1_6 ADB2 140 N 
12903.6584 M6622 1419151 dtn2_15 ADB2 140 N 
12905.7770 M6623 2229063 dtn1_9 ADB2 140 N 
12906.9445 M6624 1515932 dtn2_13 ADB2 140 N 
12908.1165 M6625 2964541 dtn2_11 ADB2 140 N 
12911.6361 M6626 2927925 dtn1_9 ADB2 140 N 
12915.5261 M6627 2000866 dtn1_6 ADB2 140 N 
12917.1149 M6628 2688682 dtn2_12 ADB2 140 N 
12917.9358 M6629 1093776 dtn1_10 ADB2 140 N 
12918.9501 M6630 1736255 dtn1_6 ADB2 140 N 
12925.1672 M6631 2502841 dtn1_6 ADB2 140 N 
12926.3492 M6632 1424356 dtn2_15 ADB2 140 N 
12928.0140 M6633 1280971 dtn2_14 ADB2 140 N 
12930.7999 M6634 2183835 dtn2_12 ADB2 140 N 
12932.6704 M6635 1909446 dtn2_14 ADB2 140 N 
12933.7267 M6636 1564607 dtn2_15 ADB2 140 N 
12935.5472 M6637 1116370 dtn2_15 ADB2 140 N 
12936.9144 M6638 1853578 dtn2_15 ADB2 140 N 
12937.8988 M6639 1391995 dtn1_6 ADB2 140 N 
12939.0785 M6640 1183329 dtn2_11 ADB2 140 N 
12943.3553 M6641 1493293 dtn2_12 ADB2 140 N 
12945.1703 M6642 1330792 dtn1_6 ADB2 140 N 
12947.0278 M6643 2909765 dtn2_13 ADB2 140 N 
12951.5718 M6644 1378747 dtn2_14 ADB2 140 N 
12953.2760 N84 1000000 ADB2 dtn2_12 140 N 
12953.3265 M6645 2457884 dtn2_15 ADB2 140 N 
12953.7326 M6646 2971791 dtn2_13 ADB2 140 N 
12956.1213 M6647 2052645 dtn2_14 ADB2 140 N 
12960.0375 M6648 1290558 dtn2_13 ADB2 140 N 
12960.6224 M6649 2445627 dtn1_7 ADB2 140 N 
12964.2670 M6650 2000610 dtn1_10 ADB2 140 N 
12965.0444 M6651 2243827 dtn1_10 ADB2 140 N 
12967.2395 M6652 1397038 dtn1_8 ADB2 140 N 
12969.1656 M6653 1399644 dtn1_9 ADB2 140 N 
12969.4123 M6654 1296494 dtn1_10 ADB2 140 N 
12970.7218 M6655 2042553 dtn2_14 ADB2 140 N 
12973.0297 M6656 2329371 dtn2_14 ADB2 140 N 
12974.3329 M6657 1171304 dtn1_9 ADB2 140 N 
12975.0242 M6658 1229106 dtn2_15 ADB2 140 N 
12975.9215 M6659 1187761 dtn2_13 ADB2 140 N 
12977.4256 M6660 2488823 dtn1_9 ADB2 140 N 
12981.2609 M6661 2549369 dtn2_12 ADB2 140 N 
12982.5704 M6662 2472712 dtn2_15 ADB2 140 N 
12982.6471 M6663 1412195 dtn2_13 ADB2 140 N 
12983.8212 M6664 1380680 dtn1_6 ADB2 140 N 
12985.7977 M6665 2024704 dtn1_10 ADB2 140 N 
12986.9982 M6666 2431013 dtn1_7 ADB2 140 N 
12990.0028 M6667 1860325 dtn1_9 ADB2 140 N 
12991.9511 M6668 1933830 dtn1_8 ADB2 140 N 
12995.6100 M6669 2762773 dtn2_11 ADB2 140 N 
12998.4367 M6670 2270659 dtn1_6 ADB2 140 N 
12998.7509 M6671 1622712 dtn2_13 ADB2 140 N 
12998.8043 M6672 2751113 dtn1_6 ADB2 140 N 
12999.3156 M6673 1890152 dtn1_7 ADB2 140 N 
13000.7237 M6674 1381990 dtn1_8 ADB2 140 N 
13002.3728 M6675 1076293 dtn2_12 ADB2 140 N 
13003.0254 M6676 2028449 dtn1_10 ADB2 140 N 
13003.4108 M6677 1035724 dtn2_15 ADB2 140 N 
13004.1772 M6678 1844676 dtn1_9 ADB2 140 N 
13004.5644 M6679 2351994 dtn1_9 ADB2 140 N 
13008.7803 M6680 2859345 dtn1_9 ADB2 140 N 
13013.7589 M6681 1752419 dtn2_13 ADB2 140 N 
13014.6754 M6682 1052614 dtn2_12 ADB2 140 N 
13016.0844 M6683 2601612 dtn1_10 ADB2 140 N 
13017.5514 M6684 2034333 dtn2_14 ADB2 140 N 
13017.6182 M6685 2120690 dtn2_11 ADB2 140 N 
13018.4967 M6686 2828467 dtn2_15 ADB2 140 N 
13021.0701 M6687 1402449 dtn2_15 ADB2 140 N 
13021.8417 M6688 1209223 dtn1_9 ADB2 140 N 
13023.7637 M6689 2738890 dtn2_14 ADB2 140 N 
13026.6987 M6690 1411445 dtn1_9 ADB2 140 N 
13026.7420 M6691 2494913 dtn1_8 ADB2 140 N 
13026.9367 M6692 2039329 dtn1_6 ADB2 140 N 
13033.0743 M6693 1856216 dtn2_13 ADB2 140 N 
13033.2510 M6694 2403323 dtn1_6 ADB2 140 N 
13034.8265 M6695 1664530 dtn2_11 ADB2 140 N 
13036.0702 M6696 2712133 dtn2_14 ADB2 140 N 
13038.0755 M6697 2964561 dtn2_15 ADB2 140 N 
13040.6522 M6698 2725574 dtn2_13 ADB2 140 N 
13042.2627 M6699 2022134 dtn1_9 ADB2 140 N 
13042.3133 M6700 2480360 dtn1_6 ADB2 140 N 
13043.5967 M6701 2680582 dtn1_6 ADB2 140 N 
13044.2152 M6702 1550601 dtn1_10 ADB2 140 N 
13045.2447 M6703 2694138 dtn2_11 ADB2 140 N 
13047.1939 M6704 2393492 dtn1_6 ADB2 140 N 
13049.2702 M6705 2093000 dtn1_8 ADB2 140 N 
13050.3979 M6706 2208368 dtn2_12 ADB2 140 N 
13051.2892 M6707 2646276 dtn1_6 ADB2 140 N 
13054.0175 M6708 2424060 dtn1_6 ADB2 140 N 
13056.5074 M6709 1170944 dtn2_15 ADB2 140 N 
13057.2428 M6710 2851337 dtn2_14 ADB2 140 N 
13063.5944 M6711 2530418 dtn1_8 ADB2 140 N 
13063.7265 M6712 1766962 dtn2_11 ADB2 140 N 
13065.9622 M6713 1751766 dtn1_9 ADB2 140 N 
13069.3180 M6714 1768520 dtn2_11 ADB2 140 N 
13071.6804 M6715 1116883 dtn1_9 ADB2 140 N 
13072.2583 M6716 1540732 dtn2_13 ADB2 140 N 
13073.5963 M6717 1132164 dtn1_10 ADB2 140 N 
13076.1720 M6718 2553516 dtn1_6 ADB2 140 N 
13079.1080 M6719 1875275 dtn1_9 ADB2 140 N 
13079.5742 M6720 2709452 dtn1_6 ADB2 140 N 
13081.1474 M6721 2370494 dtn2_15 ADB2 140 N 
13081.6434 M6722 1356680 dtn1_10 ADB2 140 N 
13082.9659 M6723 2608655 dtn1_10 ADB2 140 N 
13083.9197 M6724 1092055 dtn1_6 ADB2 140 N 
13088.8724 M6725 1428296 dtn2_13 ADB2 140 N 
13089.1372 M6726 1122533 dtn2_12 ADB2 140 N 
13089.2308 M6727 1112577 dtn2_11 ADB2 140 N 
13089.6394 M6728 1578821 dtn2_14 ADB2 140 N 
13091.0715 M6729 2919325 dtn2_14 ADB2 140 N 
13091.5493 M6730 1097740 dtn1_9 ADB2 140 N 
13093.0490 M6731 2774514 dtn2_13 ADB2 140 N 
13094.0885 M6732 1294991 dtn1_10 ADB2 140 N 
13094.4558 M6733 2574655 dtn2_14 ADB2 140 N 
13099.7537 M6734 1301544 dtn2_11 ADB2 140 N 
13100.6399 M6735 2729339 dtn2_12 ADB2 140 N 
13104.6727 M6736 1511918 dtn1_9 ADB2 140 N 
13107.1633 M6737 2048040 dtn2_12 ADB2 140 N 
13108.8534 M6738 1756048 dtn2_15 ADB2 140 N 
13111.9026 M6739 1354367 dtn1_7 ADB2 140 N 
13112.0993 M6740 2233463 dtn2_15 ADB2 140 N 
13115.7256 M6741 2388948 dtn2_15 ADB2 140 N 
13124.7036 M6742 2336810 dtn2_12 ADB2 140 N 
13125.3852 M6743 1072456 dtn1_10 ADB2 140 N 
13126.6599 M6744 1631565 dtn2_11 ADB2 140 N 
13128.3645 M6745 2360177 dtn2_11 ADB2 140 N 
13128.7115 M6746 1527411 dtn1_6 ADB2 140 N 
13129.7709 M6747 2544708 dtn2_15 ADB2 140 N 
