# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
10970.9000 M5570 1237026 4 125.7526 dtn2_15 ADB2 137 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
10971.4000 M5501 1247350 4 250.8474 dtn2_15 ADB2 135 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
10985.8000 M5449 2867677 1 390.8165 dtn1_8 ADB2 133 N dtn1_8->ADB2
10995.6000 M5340 2447175 2 601.9252 dtn1_6 ADB2 129 N dtn1_6->dtn1_8->ADB2
11004.8000 M5525 2286796 1 247.7567 dtn1_8 ADB2 135 N dtn1_8->ADB2
11011.2000 M5492 1597286 1 311.4160 dtn1_8 ADB2 134 N dtn1_8->ADB2
11019.3000 M5600 2001855 1 126.8349 dtn1_8 ADB2 137 N dtn1_8->ADB2
11029.3000 M5542 2485291 1 222.6831 dtn1_8 ADB2 136 N dtn1_8->ADB2
11034.5000 M5458 1281800 1 422.4944 dtn1_8 ADB2 132 N dtn1_8->ADB2
11040.2000 M5534 1413174 1 256.3182 dtn1_8 ADB2 135 N dtn1_8->ADB2
11049.6000 M5463 2337873 1 417.4937 dtn1_8 ADB2 133 N dtn1_8->ADB2
11060.6000 M5678 2733676 1 30.9730 dtn1_8 ADB2 139 N dtn1_8->ADB2
11068.3000 M5457 1915975 2 457.6558 dtn1_6 ADB2 132 N dtn1_6->dtn1_8->ADB2
11075.6000 M5500 1819347 1 356.5050 dtn1_8 ADB2 134 N dtn1_8->ADB2
11086.5000 M5333 2711864 2 708.8200 dtn1_6 ADB2 128 N dtn1_6->dtn1_8->ADB2
11087.9000 M5637 2015280 4 144.1457 dtn2_13 ADB2 137 N dtn2_13->ADB3->WIFI_5->WIFI_4->ADB2
11088.8000 M5521 2207638 4 340.1426 dtn2_13 ADB2 134 N dtn2_13->ADB3->WIFI_5->WIFI_4->ADB2
11101.1000 M5618 1763246 1 192.4517 dtn1_10 ADB2 136 N dtn1_10->ADB2
11112.4000 M5667 2807389 1 108.5856 dtn1_10 ADB2 138 N dtn1_10->ADB2
11120.3000 M5616 1964790 1 212.6422 dtn1_10 ADB2 136 N dtn1_10->ADB2
11128.9000 M5674 2136364 1 106.8252 dtn1_10 ADB2 138 N dtn1_10->ADB2
11134.4000 M5561 1360325 1 303.9604 dtn1_10 ADB2 134 N dtn1_10->ADB2
11145.1000 M5544 2673696 1 336.3969 dtn1_10 ADB2 134 N dtn1_10->ADB2
11155.3000 M5604 2544380 1 260.4542 dtn1_10 ADB2 135 N dtn1_10->ADB2
11161.1000 M5668 1449144 1 153.7370 dtn1_10 ADB2 137 N dtn1_10->ADB2
11172.1000 M5579 2737846 1 313.4901 dtn1_10 ADB2 134 N dtn1_10->ADB2
11180.5000 M5658 2077362 1 191.7291 dtn1_10 ADB2 136 N dtn1_10->ADB2
11187.7000 M5497 1796761 2 474.1541 dtn1_9 ADB2 132 N dtn1_9->dtn1_10->ADB2
11194.3000 M5754 1649955 1 26.6035 dtn1_10 ADB2 139 N dtn1_10->ADB2
11201.1000 M5552 1694140 1 385.9071 dtn1_10 ADB2 133 N dtn1_10->ADB2
11208.1000 M5644 1733792 1 251.7430 dtn1_10 ADB2 135 N dtn1_10->ADB2
11219.2000 M5715 2772744 1 120.0444 dtn1_10 ADB2 137 N dtn1_10->ADB2
11222.3000 M5532 2332159 4 440.5882 dtn2_14 ADB2 132 N dtn2_14->ADB3->WIFI_5->WIFI_4->ADB2
11223.0000 M5564 1628115 4 388.3377 dtn2_14 ADB2 133 N dtn2_14->ADB3->WIFI_5->WIFI_4->ADB2
11227.3000 M5718 1038654 1 118.2837 dtn1_9 ADB2 138 N dtn1_9->ADB2
11232.7000 M5738 1332787 1 92.6529 dtn1_9 ADB2 138 N dtn1_9->ADB2
11243.8000 M5657 2756153 1 259.7003 dtn1_9 ADB2 135 N dtn1_9->ADB2
11255.4000 M5517 2880692 2 513.7449 dtn1_10 ADB2 131 N dtn1_10->dtn1_9->ADB2
11260.2000 M5641 1193278 2 312.6762 dtn1_10 ADB2 134 N dtn1_10->dtn1_9->ADB2
11266.8000 M5676 1649271 1 242.6940 dtn1_9 ADB2 135 N dtn1_9->ADB2
11273.8000 M5777 1740881 1 57.0987 dtn1_9 ADB2 139 N dtn1_9->ADB2
11281.1000 M5783 1817264 1 48.3448 dtn1_9 ADB2 139 N dtn1_9->ADB2
11289.3000 M5781 2031589 1 58.2682 dtn1_9 ADB2 139 N dtn1_9->ADB2
11299.8000 M5745 2613997 1 147.7494 dtn1_9 ADB2 137 N dtn1_9->ADB2
11311.0000 M5811 2776890 1 23.2193 dtn1_9 ADB2 139 N dtn1_9->ADB2
11319.2000 M5747 2030581 1 165.1171 dtn1_9 ADB2 137 N dtn1_9->ADB2
11330.5000 M5809 2815826 1 45.5317 dtn1_9 ADB2 139 N dtn1_9->ADB2
11340.1000 M5713 2390620 1 241.9190 dtn1_9 ADB2 135 N dtn1_9->ADB2
11352.0000 M5665 2961507 2 351.7744 dtn1_10 ADB2 134 N dtn1_10->dtn1_9->ADB2
11358.5000 M5594 1608941 2 478.0879 dtn1_10 ADB2 132 N dtn1_10->dtn1_9->ADB2
11368.1000 M5799 2384302 1 98.6779 dtn1_9 ADB2 138 N dtn1_9->ADB2
11375.8000 M5834 1908813 1 50.0093 dtn1_9 ADB2 139 N dtn1_9->ADB2
11386.8000 M5854 2734965 1 24.0508 dtn1_9 ADB2 139 N dtn1_9->ADB2
11397.6000 M5808 2691832 1 119.7861 dtn1_9 ADB2 138 N dtn1_9->ADB2
11408.4000 M5804 2680750 1 133.8513 dtn1_9 ADB2 137 N dtn1_9->ADB2
11413.0000 M5784 1135930 1 173.4410 dtn1_9 ADB2 137 N dtn1_9->ADB2
11418.5000 N73 1000000 1 152.3158 ADB2 dtn1_7 137 N ADB2->dtn1_7
11430.5000 M5814 2983739 1 133.5047 dtn1_10 ADB2 137 N dtn1_10->ADB2
11436.7000 M5846 1546742 1 89.4004 dtn1_10 ADB2 138 N dtn1_10->ADB2
11445.4000 M5748 2172371 1 290.2442 dtn1_10 ADB2 135 N dtn1_10->ADB2
11454.8000 M5826 2330427 1 136.9936 dtn1_10 ADB2 137 N dtn1_10->ADB2
11458.2000 M5778 1517927 4 236.9609 dtn2_15 ADB2 136 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
11458.7000 M5695 1237577 4 384.2181 dtn2_11 ADB2 133 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
11464.5000 M5698 1405335 1 385.3705 dtn1_9 ADB2 133 N dtn1_9->ADB2
11472.8000 M5861 2067523 1 102.1517 dtn1_9 ADB2 138 N dtn1_9->ADB2
11477.2000 M5669 1084836 1 467.9839 dtn1_9 ADB2 132 N dtn1_9->ADB2
11487.4565 M5797 2555708 1 223.3493 dtn1_9 ADB2 136 N dtn1_9->ADB2
11495.8000 M5701 2075961 1 415.1592 dtn1_9 ADB2 133 N dtn1_9->ADB2
11505.8000 M5825 2482226 1 190.3687 dtn1_9 ADB2 136 N dtn1_9->ADB2
11510.9000 M5530 1250344 2 742.0742 dtn1_10 ADB2 127 N dtn1_10->dtn1_9->ADB2
11520.8000 M5911 2452043 1 43.4512 dtn1_9 ADB2 139 N dtn1_9->ADB2
11529.9000 M5860 2256995 1 159.3983 dtn1_9 ADB2 137 N dtn1_9->ADB2
11535.2000 M5844 1303271 1 190.8296 dtn1_9 ADB2 136 N dtn1_9->ADB2
11545.1000 M5880 2471467 1 133.0022 dtn1_9 ADB2 137 N dtn1_9->ADB2
11550.6000 M5897 1363320 1 90.8783 dtn1_9 ADB2 138 N dtn1_9->ADB2
11558.6000 M5909 1987725 1 82.3564 dtn1_9 ADB2 138 N dtn1_9->ADB2
11562.8258 M5614 1055562 1 655.4706 dtn1_6 ADB2 129 N dtn1_6->ADB2
11573.4000 M5838 2631981 1 243.1136 dtn1_6 ADB2 135 N dtn1_6->ADB2
11580.8000 M5705 1829689 1 495.8650 dtn1_6 ADB2 131 N dtn1_6->ADB2
11591.1000 M5664 2563630 1 592.1144 dtn1_6 ADB2 130 N dtn1_6->ADB2
11595.6000 M5750 1111387 1 439.5694 dtn1_6 ADB2 132 N dtn1_6->ADB2
11600.1000 M5828 1112689 1 280.3759 dtn1_6 ADB2 135 N dtn1_6->ADB2
11609.6000 M5951 2372128 1 37.2859 dtn1_6 ADB2 139 N dtn1_6->ADB2
11618.9000 M5766 2312171 1 428.5987 dtn1_6 ADB2 132 N dtn1_6->ADB2
11625.1000 M5679 1547435 1 595.0851 dtn1_6 ADB2 130 N dtn1_6->ADB2
11632.5000 M5741 1846515 1 485.1834 dtn1_6 ADB2 131 N dtn1_6->ADB2
11643.0000 M5815 2606660 1 345.4473 dtn1_6 ADB2 134 N dtn1_6->ADB2
11647.8000 M5888 1188635 1 216.1809 dtn1_6 ADB2 136 N dtn1_6->ADB2
11655.0000 M5693 1785040 1 586.6469 dtn1_6 ADB2 130 N dtn1_6->ADB2
11663.8000 M5760 2186113 1 489.3818 dtn1_6 ADB2 131 N dtn1_6->ADB2
11669.4000 M5848 1398363 1 314.9169 dtn1_6 ADB2 134 N dtn1_6->ADB2
11677.7000 M5983 2054466 1 27.7452 dtn1_6 ADB2 139 N dtn1_6->ADB2
11689.3000 M5963 2896228 1 88.6649 dtn1_6 ADB2 138 N dtn1_6->ADB2
11697.2000 M5867 1951224 1 317.2181 dtn1_6 ADB2 134 N dtn1_6->ADB2
11707.9000 M5821 2660995 1 401.9416 dtn1_6 ADB2 133 N dtn1_6->ADB2
11712.8000 M5648 1207578 1 747.6439 dtn1_6 ADB2 127 N dtn1_6->ADB2
11717.1000 M5998 1074604 1 35.4244 dtn1_6 ADB2 139 N dtn1_6->ADB2
11728.1000 M5450 2739013 2 1128.0751 dtn1_8 ADB2 121 N dtn1_8->dtn1_6->ADB2
11735.6000 M6014 1868579 1 17.5209 dtn1_6 ADB2 139 N dtn1_6->ADB2
11741.3000 M5697 1421159 1 663.0351 dtn1_6 ADB2 128 N dtn1_6->ADB2
11745.8000 M5633 1123507 2 812.2564 dtn1_8 ADB2 126 N dtn1_8->dtn1_6->ADB2
11752.3000 M5843 1618667 1 408.4628 dtn1_6 ADB2 133 N dtn1_6->ADB2
11763.0000 M5982 2671240 1 124.6351 dtn1_6 ADB2 137 N dtn1_6->ADB2
11772.7000 M6008 2414455 1 73.7807 dtn1_6 ADB2 138 N dtn1_6->ADB2
11778.4000 M5628 1401318 1 852.2833 dtn1_6 ADB2 125 N dtn1_6->ADB2
11785.3000 M5624 1701385 1 864.0925 dtn1_6 ADB2 125 N dtn1_6->ADB2
11797.1000 M6030 2928940 1 40.3458 dtn1_6 ADB2 139 N dtn1_6->ADB2
11804.5000 M6047 1834082 1 21.6302 dtn1_6 ADB2 139 N dtn1_6->ADB2
11813.8000 M6016 2312185 1 90.8261 dtn1_6 ADB2 138 N dtn1_6->ADB2
11818.4000 M6045 1129162 1 37.1869 dtn1_6 ADB2 139 N dtn1_6->ADB2
11829.5000 M5928 1999838 4 315.5168 dtn2_15 ADB2 134 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
11830.1000 M5892 1515325 4 384.0345 dtn2_13 ADB2 133 N dtn2_13->ADB3->WIFI_5->WIFI_4->ADB2
11835.6000 M5939 1365830 2 301.0043 dtn1_7 ADB2 134 N dtn1_7->dtn1_8->ADB2
11843.6000 M5930 1994008 2 326.9335 dtn1_7 ADB2 134 N dtn1_7->dtn1_8->ADB2
11849.3000 M6039 1407678 1 75.3565 dtn1_8 ADB2 138 N dtn1_8->ADB2
11859.4000 M6017 2518651 1 136.2858 dtn1_8 ADB2 137 N dtn1_8->ADB2
11864.0000 M6078 1138060 1 24.7575 dtn1_8 ADB2 139 N dtn1_8->ADB2
11870.4000 M5980 1587731 1 234.7641 dtn1_8 ADB2 136 N dtn1_8->ADB2
11876.9000 M6060 1601371 1 66.1988 dtn1_8 ADB2 138 N dtn1_8->ADB2
11888.3000 M6090 2849045 1 18.6246 dtn1_8 ADB2 139 N dtn1_8->ADB2
11897.0000 M6003 2170700 1 202.4793 dtn1_8 ADB2 136 N dtn1_8->ADB2
11905.6000 M6046 2126886 1 122.9142 dtn1_8 ADB2 137 N dtn1_8->ADB2
11912.7000 M5973 1760151 1 288.3641 dtn1_8 ADB2 135 N dtn1_8->ADB2
11922.6000 M6028 2461052 1 171.3919 dtn1_8 ADB2 137 N dtn1_8->ADB2
11932.8000 M5987 2539660 2 277.3923 dtn1_7 ADB2 135 N dtn1_7->dtn1_8->ADB2
11942.2000 M5871 2342441 2 548.9647 dtn1_7 ADB2 130 N dtn1_7->dtn1_8->ADB2
11951.8000 M6100 2385462 1 59.4151 dtn1_8 ADB2 139 N dtn1_8->ADB2
11963.3000 M5903 2872305 2 497.0170 dtn1_7 ADB2 131 N dtn1_7->dtn1_8->ADB2
11969.0000 M5941 1424654 2 428.7977 dtn1_7 ADB2 132 N dtn1_7->dtn1_8->ADB2
11974.2713 M6086 1311885 1 117.6105 dtn1_8 ADB2 138 N dtn1_8->ADB2
11982.2000 M5979 1966035 1 349.4762 dtn1_8 ADB2 134 N dtn1_8->ADB2
11986.6000 M6126 1092986 1 53.7050 dtn1_8 ADB2 139 N dtn1_8->ADB2
11994.2000 M6140 1896601 1 31.3492 dtn1_8 ADB2 139 N dtn1_8->ADB2
12001.1000 M6131 1718712 1 61.1725 dtn1_8 ADB2 138 N dtn1_8->ADB2
12007.1000 M5593 1478553 3 1130.5031 dtn1_6 ADB2 121 N dtn1_6->dtn1_7->dtn1_8->ADB2
12018.1000 M6108 2735861 1 108.9778 dtn1_8 ADB2 138 N dtn1_8->ADB2
12025.5000 M6163 1830797 1 7.6376 dtn1_8 ADB2 139 N dtn1_8->ADB2
12032.5000 M6137 1749801 1 74.1061 dtn1_8 ADB2 138 N dtn1_8->ADB2
12039.6000 M6113 1761189 1 122.7132 dtn1_8 ADB2 137 N dtn1_8->ADB2
12043.9000 M6000 1956887 4 358.5689 dtn2_11 ADB2 134 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
12053.1000 M6096 2260388 2 164.9603 dtn1_9 ADB2 137 N dtn1_9->dtn1_10->ADB2
12065.1000 M6120 2987487 1 143.2065 dtn1_10 ADB2 137 N dtn1_10->ADB2
12072.4000 M6069 1823321 1 244.4305 dtn1_10 ADB2 135 N dtn1_10->ADB2
12077.7000 M6081 1303638 2 234.7739 dtn1_9 ADB2 136 N dtn1_9->dtn1_10->ADB2
12084.2837 M6021 1642273 1 351.4327 dtn1_10 ADB2 134 N dtn1_10->ADB2
12090.1000 M6038 1441390 1 319.2025 dtn1_10 ADB2 134 N dtn1_10->ADB2
12101.3000 M6022 2780307 1 367.4002 dtn1_10 ADB2 133 N dtn1_10->ADB2
12107.5000 M6208 1536481 1 10.9844 dtn1_10 ADB2 139 N dtn1_10->ADB2
12116.6000 M5907 2252933 3 643.4022 dtn1_10 ADB2 129 N dtn1_10->dtn1_9->dtn1_10->ADB2
12122.8000 M6141 1537734 1 159.7104 dtn1_10 ADB2 137 N dtn1_10->ADB2
12131.2000 M6115 2085374 1 212.8764 dtn1_10 ADB2 136 N dtn1_10->ADB2
12136.5000 M6042 1324361 1 358.4304 dtn1_10 ADB2 134 N dtn1_10->ADB2
12144.3000 M6217 1929063 1 29.2037 dtn1_10 ADB2 139 N dtn1_10->ADB2
12155.7000 M6095 2844285 1 274.9970 dtn1_10 ADB2 135 N dtn1_10->ADB2
12164.8000 M6041 2268356 2 386.8909 dtn1_9 ADB2 133 N dtn1_9->dtn1_10->ADB2
12169.9000 M6084 1250422 1 315.2078 dtn1_10 ADB2 134 N dtn1_10->ADB2
12176.1000 M5937 1542519 3 647.1753 dtn1_10 ADB2 129 N dtn1_10->dtn1_9->dtn1_10->ADB2
12182.5000 M6034 1589235 1 420.8196 dtn1_10 ADB2 132 N dtn1_10->ADB2
12187.1000 M5927 1132649 3 676.6175 dtn1_10 ADB2 128 N dtn1_10->dtn1_9->dtn1_10->ADB2
12196.0000 M6070 2221196 2 366.4826 dtn1_9 ADB2 133 N dtn1_9->dtn1_10->ADB2
12202.2000 M6220 1530618 1 81.0439 dtn1_10 ADB2 138 N dtn1_10->ADB2
12211.0000 M6094 2193111 1 331.4822 dtn1_10 ADB2 134 N dtn1_10->ADB2
12220.4000 M6162 2342671 1 204.2144 dtn1_10 ADB2 136 N dtn1_10->ADB2
12232.1000 M6231 2910000 1 91.6068 dtn1_10 ADB2 138 N dtn1_10->ADB2
12236.7000 M6142 1132402 2 270.7736 dtn1_9 ADB2 135 N dtn1_9->dtn1_10->ADB2
12243.7770 M6238 1764176 1 84.1724 dtn1_10 ADB2 138 N dtn1_10->ADB2
12253.5000 M6067 2406610 2 427.7469 dtn1_9 ADB2 132 N dtn1_9->dtn1_10->ADB2
12258.5000 M6283 1237712 1 8.8722 dtn1_10 ADB2 139 N dtn1_10->ADB2
12266.9000 M5912 2085152 3 784.1088 dtn1_10 ADB2 126 N dtn1_10->dtn1_9->dtn1_10->ADB2
12273.4000 M5829 1603921 3 953.5994 dtn1_10 ADB2 124 N dtn1_10->dtn1_9->dtn1_10->ADB2
12281.8000 M6288 2099324 1 14.8780 dtn1_10 ADB2 139 N dtn1_10->ADB2
12287.1000 M6169 1323120 1 257.9641 dtn1_10 ADB2 135 N dtn1_10->ADB2
12295.0000 M6302 1969125 1 12.3677 dtn1_10 ADB2 139 N dtn1_10->ADB2
12302.3940 M6291 1835250 1 31.9375 dtn1_10 ADB2 139 N dtn1_10->ADB2
12310.3000 M6075 1971352 2 473.0499 dtn1_9 ADB2 132 N dtn1_9->dtn1_10->ADB2
12314.0000 M6192 2906484 4 239.9664 dtn2_14 ADB2 136 N dtn2_14->ADB3->WIFI_5->WIFI_4->ADB2
12324.7000 M6304 2671915 1 35.4081 dtn1_9 ADB2 139 N dtn1_9->ADB2
12328.8000 M6285 1011576 1 74.5184 dtn1_9 ADB2 138 N dtn1_9->ADB2
12333.5000 M6148 1150523 1 354.4842 dtn1_9 ADB2 134 N dtn1_9->ADB2
12343.2000 M6227 2405399 1 208.7480 dtn1_9 ADB2 136 N dtn1_9->ADB2
12347.8000 M6211 1132427 1 245.2538 dtn1_9 ADB2 135 N dtn1_9->ADB2
12357.0000 M6244 2299285 1 190.9749 dtn1_9 ADB2 136 N dtn1_9->ADB2
12361.6000 M6289 1130107 1 92.6646 dtn1_9 ADB2 138 N dtn1_9->ADB2
12367.8000 M5920 1537523 2 869.1789 dtn1_10 ADB2 125 N dtn1_10->dtn1_9->ADB2
12375.6000 M6301 1944001 1 93.0062 dtn1_9 ADB2 138 N dtn1_9->ADB2
12385.5000 M6274 2470679 1 159.4845 dtn1_9 ADB2 137 N dtn1_9->ADB2
12392.6000 M6175 1762664 1 352.0965 dtn1_9 ADB2 134 N dtn1_9->ADB2
12400.5000 M6150 1968448 1 416.3210 dtn1_9 ADB2 133 N dtn1_9->ADB2
12406.0000 M6071 2517486 4 576.2048 dtn2_13 ADB2 130 N dtn2_13->ADB3->WIFI_5->WIFI_4->ADB2
12406.6998 M6125 1708583 4 475.6686 dtn2_11 ADB2 132 N dtn2_11->ADB3->WIFI_5->WIFI_4->ADB2
12412.3000 M6327 1388794 1 55.1965 dtn1_6 ADB2 139 N dtn1_6->ADB2
12424.2000 M6167 2959753 2 397.6205 dtn1_7 ADB2 133 N dtn1_7->dtn1_6->ADB2
12428.8000 M6312 1149090 1 120.7503 dtn1_6 ADB2 137 N dtn1_6->ADB2
12433.0000 M6232 1040578 2 286.1948 dtn1_7 ADB2 135 N dtn1_7->dtn1_6->ADB2
12445.0000 M6224 2987083 2 317.2605 dtn1_7 ADB2 134 N dtn1_7->dtn1_6->ADB2
12451.9000 M6267 1717337 1 243.4091 dtn1_6 ADB2 135 N dtn1_6->ADB2
12462.2000 M6193 2557102 2 384.1787 dtn1_7 ADB2 133 N dtn1_7->dtn1_6->ADB2
12467.5000 M6180 1311718 2 420.8845 dtn1_7 ADB2 132 N dtn1_7->dtn1_6->ADB2
12475.3000 M6340 1930596 1 90.6124 dtn1_6 ADB2 138 N dtn1_6->ADB2
12484.0000 M6249 2154744 1 308.9380 dtn1_6 ADB2 134 N dtn1_6->ADB2
12491.8000 M6198 1937534 2 407.5163 dtn1_7 ADB2 133 N dtn1_7->dtn1_6->ADB2
12501.8000 M6229 2496536 1 366.2741 dtn1_6 ADB2 133 N dtn1_6->ADB2
12513.1000 M6272 2801018 1 291.7701 dtn1_6 ADB2 135 N dtn1_6->ADB2
12518.7000 M6335 1377347 1 144.2607 dtn1_6 ADB2 137 N dtn1_6->ADB2
12526.9000 M6416 2029485 1 18.0536 dtn1_6 ADB2 139 N dtn1_6->ADB2
12535.1000 M6282 2048075 1 289.9076 dtn1_6 ADB2 135 N dtn1_6->ADB2
12540.3000 M6203 1282626 3 450.1975 dtn1_8 ADB2 132 N dtn1_8->dtn1_7->dtn1_6->ADB2
12550.8000 M6154 2621514 3 549.0657 dtn1_8 ADB2 130 N dtn1_8->dtn1_7->dtn1_6->ADB2
12557.8000 M6404 1740155 1 64.9140 dtn1_6 ADB2 138 N dtn1_6->ADB2
12569.3000 M6410 2859521 1 68.7877 dtn1_6 ADB2 138 N dtn1_6->ADB2
12578.6000 M6354 2322079 1 171.9002 dtn1_6 ADB2 137 N dtn1_6->ADB2
12583.7000 M6270 1258935 1 370.1237 dtn1_6 ADB2 133 N dtn1_6->ADB2
12589.2000 M6387 1355150 1 125.1305 dtn1_6 ADB2 137 N dtn1_6->ADB2
12599.9000 M6419 2663043 1 87.8056 dtn1_6 ADB2 138 N dtn1_6->ADB2
12605.2000 M6255 1318469 1 417.7736 dtn1_6 ADB2 133 N dtn1_6->ADB2
12609.9000 M6436 1172481 1 72.1320 dtn1_6 ADB2 138 N dtn1_6->ADB2
12615.5000 M6297 1391025 1 336.2630 dtn1_6 ADB2 134 N dtn1_6->ADB2
12626.7000 M6459 2776079 1 34.6873 dtn1_6 ADB2 139 N dtn1_6->ADB2
12632.7000 M6471 1490941 1 12.2134 dtn1_6 ADB2 139 N dtn1_6->ADB2
12641.1000 M6324 2098884 1 288.5070 dtn1_6 ADB2 135 N dtn1_6->ADB2
12643.9000 M6451 2360279 4 74.8892 dtn2_13 ADB2 138 N dtn2_13->ADB3->WIFI_5->WIFI_4->ADB2
12644.4000 M6156 1260016 4 640.5886 dtn2_15 ADB2 129 N dtn2_15->ADB3->WIFI_5->WIFI_4->ADB2
12653.2000 M6336 1267525 1 275.6981 dtn1_8 ADB2 135 N dtn1_8->ADB2
12664.7000 M6037 2873072 4 894.8242 dtn1_8 ADB2 125 N dtn1_8->dtn1_7->dtn1_6->dtn1_8->ADB2
12672.9000 M6408 1901143 1 175.1808 dtn1_9 ADB2 137 N dtn1_9->ADB2
12684.1000 M6393 2787458 1 207.9532 dtn1_9 ADB2 136 N dtn1_9->ADB2
12692.5000 M6389 2097680 2 224.5348 dtn1_10 ADB2 136 N dtn1_10->dtn1_9->ADB2
12697.9000 M6457 1327843 1 107.2375 dtn1_9 ADB2 138 N dtn1_9->ADB2
12703.8000 M6370 1451604 2 266.7984 dtn1_10 ADB2 135 N dtn1_10->dtn1_9->ADB2
12712.4000 M6317 2136451 2 382.6039 dtn1_10 ADB2 133 N dtn1_10->dtn1_9->ADB2
12722.4000 M6492 2496391 1 65.3831 dtn1_9 ADB2 138 N dtn1_9->ADB2
12733.1000 M6334 2657878 2 362.7154 dtn1_10 ADB2 133 N dtn1_10->dtn1_9->ADB2
12738.7000 M6382 1378181 2 285.2679 dtn1_10 ADB2 135 N dtn1_10->dtn1_9->ADB2
12747.1000 M6431 2095639 2 218.0814 dtn1_10 ADB2 136 N dtn1_10->dtn1_9->ADB2
12752.1000 M6446 1239854 1 196.1105 dtn1_9 ADB2 136 N dtn1_9->ADB2
12761.1000 M6396 2247492 1 280.1369 dtn1_9 ADB2 135 N dtn1_9->ADB2
12771.2000 M6319 2508917 2 439.0585 dtn1_10 ADB2 132 N dtn1_10->dtn1_9->ADB2
12788.2000 M6342 1825141 2 399.1332 dtn1_9 ADB2 133 N dtn1_9->dtn1_10->ADB2
12796.7000 M6465 2109189 1 193.4903 dtn1_10 ADB2 136 N dtn1_10->ADB2
12806.8000 M6414 2508547 1 300.0908 dtn1_10 ADB2 134 N dtn1_10->ADB2
12812.0000 M6548 1280908 1 31.6903 dtn1_10 ADB2 139 N dtn1_10->ADB2
12820.9000 M6535 2219777 1 72.3022 dtn1_10 ADB2 138 N dtn1_10->ADB2
12826.8000 M5974 1455477 3 1202.2936 dtn1_10 ADB2 119 N dtn1_10->dtn1_9->dtn1_10->ADB2
12835.4000 M6506 2147314 1 158.2107 dtn1_10 ADB2 137 N dtn1_10->ADB2
12841.8816 M6523 1614130 1 125.4098 dtn1_10 ADB2 137 N dtn1_10->ADB2
12846.7000 M6555 1197160 1 60.7182 dtn1_10 ADB2 138 N dtn1_10->ADB2
12853.8000 M6456 1761812 1 263.1598 dtn1_10 ADB2 135 N dtn1_10->ADB2
12863.5000 M6530 2408161 1 136.2200 dtn1_10 ADB2 137 N dtn1_10->ADB2
12871.7000 M6513 2027648 1 177.5852 dtn1_10 ADB2 137 N dtn1_10->ADB2
12878.0000 M6599 1552728 1 23.0262 dtn1_10 ADB2 139 N dtn1_10->ADB2
12889.6000 M6432 2882803 1 359.4414 dtn1_10 ADB2 134 N dtn1_10->ADB2
12896.0000 M6476 1577042 1 267.8185 dtn1_10 ADB2 135 N dtn1_10->ADB2
12905.1000 M6592 2272670 1 57.2290 dtn1_10 ADB2 139 N dtn1_10->ADB2
12913.6000 M6590 2113740 1 70.7177 dtn1_10 ADB2 138 N dtn1_10->ADB2
12919.3000 M6589 1421104 1 76.9846 dtn1_10 ADB2 138 N dtn1_10->ADB2
12926.7000 M6586 1840067 1 86.3852 dtn1_10 ADB2 138 N dtn1_10->ADB2
12936.8000 M6362 2515549 1 514.1825 dtn1_10 ADB2 131 N dtn1_10->ADB2
12946.2000 M6338 2340508 2 565.9077 dtn1_9 ADB2 130 N dtn1_9->dtn1_10->ADB2
12950.6000 M6629 1093776 1 32.6642 dtn1_10 ADB2 139 N dtn1_10->ADB2
12955.2000 M6433 1125013 1 424.9638 dtn1_10 ADB2 132 N dtn1_10->ADB2
12964.4000 M6494 2287535 1 304.4833 dtn1_10 ADB2 134 N dtn1_10->ADB2
12969.9000 M6524 1357405 1 251.7971 dtn1_10 ADB2 135 N dtn1_10->ADB2
12971.5000 M6279 2305663 4 728.8324 dtn2_14 ADB2 127 N dtn2_14->ADB3->WIFI_5->WIFI_4->ADB2
12977.3000 M6458 1439451 1 385.9997 dtn1_9 ADB2 133 N dtn1_9->ADB2
12984.8000 M6533 1856004 1 242.6835 dtn1_9 ADB2 135 N dtn1_9->ADB2
12993.8000 M6623 2229063 1 88.0230 dtn1_9 ADB2 138 N dtn1_9->ADB2
13003.8000 M6660 2488823 1 26.3744 dtn1_9 ADB2 139 N dtn1_9->ADB2
13008.2000 M6512 1092270 1 315.9155 dtn1_9 ADB2 134 N dtn1_9->ADB2
13017.5000 M6520 2303247 1 303.7507 dtn1_9 ADB2 134 N dtn1_9->ADB2
13027.0000 M6595 2371672 1 175.4896 dtn1_9 ADB2 137 N dtn1_9->ADB2
13035.0000 M6554 1992048 1 250.0920 dtn1_9 ADB2 135 N dtn1_9->ADB2
13040.6522 M6690 1411445 1 13.9535 dtn1_9 ADB2 139 N dtn1_9->ADB2
13046.0000 M6612 1335710 1 165.5893 dtn1_9 ADB2 137 N dtn1_9->ADB2
13050.7000 M6657 1171304 1 76.3671 dtn1_9 ADB2 138 N dtn1_9->ADB2
13058.1000 M6581 1828952 1 227.9811 dtn1_9 ADB2 136 N dtn1_9->ADB2
